TIC ID,TOI,SG1B priority,SG2 priority,SG4 priority,SG5 priority,ESM,TSM,Predicted Mass (M_Earth),Spectroscopy Observations,View all TFOPWG Disposition,RA (deg),Dec (deg),Transit Epoch (BJD),Period (days),Duration (hours),Depth (mmag),Depth (ppm),Planet Radius (R_Earth),Planet Insolation (Earth flux),Planet Eq Temp (K),Planet SNR,Stellar Distance (pc),Stellar Teff (K),Stellar log(g) (cm/s2),Stellar Radius (R_Sun),Stellar Metallicity,Stellar Mass (M_Sun),Candidate
418012030,2533.01,4,3,4,4,19.3,82.4,67.92,13,2533.01,212.638797,26.42343,2459682.185785,6.6857865,2.896,7.287981,6690.0,9.65352,171.835,1008.0,19.0,368.409,6144.3,4.4,1.13,-0.325,1.17,1
250707118,6028.01,5,5,5,5,35.6,121.6,93.26,0,6028.01,33.131092,51.778775,2459885.016838,5.7238581930973,3.8545141351386,9.46779,8682.2466028778,11.647075734545,434.17687805264,1164.2236638478,51.948875,313.576,6086.0,4.31517,1.2305200099945,0.14,1.141,0
397362481,6276.02,4,2,4,4,4.6,29.7,0.63,0,6276.02,175.256304,-44.404149,2460014.846822,4.465347098713,1.5691486216741,0.202792,186.76067266485,0.88568460308066,71.244051912514,740.98071053521,7.353104,12.7781,4633.87,4.70763,0.63071501255035,-0.505455,0.74,1
188389305,5585.01,3,3,4,4,15.0,55.6,50.12,0,5585.01,129.483355,37.735315,2459606.464477,1.8434549,1.444,4.74416,4360.0,8.05828,1139.02,1618.0,9.0,771.853,6457.2,4.44,1.14,-0.581,1.31,1
241514551,3240.01,4,3,4,4,35.1,119.6,79.41,0,3240.01,206.327123,-50.480521,2459357.914411,3.8600722,1.93,18.572026,16960.0,10.5393,97.2691,874.0,38.0,304.365,5096.5,4.59,0.77,0.30655,0.86,1
206498307,2413.01,5,5,5,5,16.9,58.5,104.12,0,2413.01,332.188392,-18.992719,2459066.937927,13.419039234547,5.9221881836037,5.080668,4668.5368695406,12.425967489075,165.23270997321,914.41587257937,9.303594,340.766,5184.9,3.9254,1.69269,-0.87,0.88,0
286099128,3422.01,5,3,4,5,49.7,140.4,127.12,0,3422.01,140.84562,2.932484,2459964.344071,3.7788778642396,3.129022756529,19.338878,17654.073128441,13.97395708098,466.08437329882,1185.0478457763,87.38976,397.313,5817.7,4.43,1.0289599895477,0.119,1.05,0
287329267,595.01,5,5,5,5,6.4,25.2,37.61,1,595.01,109.783542,-59.302042,2458331.94733,7.64348,2.772,0.608183,560.0,6.82171,170.804,1007.0,19.0,432.642,6258.1,3.59,2.94,-0.335808,1.22,0
158170594,1240.01,5,5,5,5,26.1,57.3,119.35,3,1240.01,286.110305,43.680961,2459421.32991,1.7208554509494,1.8346409147423,10.927651,10014.258740094,13.464631410049,2259.3896675813,1758.3994294139,34.395763,1086.24,5832.83,4.20893,1.3340200185776,0.371,1.05,0
20096620,5374.01,5,5,5,5,124.7,129.7,317.0,0,5374.01,129.882377,47.351908,2459580.063121,2.9164004495212,3.2868100029474,7.908685,7257.702548116,16.778361035147,1978.5244535101,1701.0031001671,144.50359,246.81,5720.0,3.92,1.8274400234222,0.46,1.02,0
105379013,3857.01,3,3,4,4,41.8,104.9,105.27,0,3857.01,141.921026,46.214342,2458894.492951,3.2956376,2.487,22.26723,20300.0,12.4635,155.029,983.0,41.0,330.706,4646.6,4.44,0.86,0.24,0.74,1
299220166,4457.01,5,5,5,5,14.8,48.4,78.87,1,4457.01,289.434667,49.473455,2459770.385346,3.2175184283012,1.8986263655888,13.868144,12691.803689284,10.552977261448,393.99104242483,1136.2956303129,22.169394,843.695,5549.0,4.50842,0.91292697191238,-0.22,0.98,0
84339983,4624.01,5,5,5,5,109.7,142.7,317.0,0,4624.01,100.848014,27.252182,2459475.610373,2.7908285267131,2.259986922448,10.966514,10049.693882268,16.755948790676,1998.7811523735,1705.3403223414,131.62625,320.639,6635.91,4.24728,1.4707000255585,-0.0568545,1.394,0
318753380,2443.01,1,1,4,4,5.8,114.6,7.71,5,2443.01,40.179861,1.199676,2459148.098617,15.669232209899,4.5628529817716,1.5139,1393.3814801513,2.6868892733135,13.293117574993,486.99719644956,26.667023,23.9258,4214.44,4.52845,0.732115,-0.01,0.66,0
403135192,2226.01,4,3,4,4,28.9,120.8,20.46,0,2226.01,333.559598,-59.568325,2460179.543072,0.9017685,0.635,1.040634,958.0,4.77441,446.986,1280.0,41.0,164.418,5828.0,3.9,1.36,-0.09,1.04,1
6892385,5164.01,5,5,5,5,3.4,36.4,11.68,2,5164.01,125.420299,13.497512,2460256.367181,8.2669589,3.328,1.42977,1316.0,3.44807,140.125,958.0,82.0,197.989,5411.1,4.49,0.92,0.32768,0.941,0
292023054,7312.01,3,3,4,4,23.4,71.6,83.7,0,7312.01,322.968532,9.789942,2460555.350036,4.2990991,3.805,7.153544,6567.0,10.9362,681.415,1423.0,24.0,486.159,6013.0,4.11,1.53,0.197,1.11,1
144441148,1837.01,5,3,4,4,28.7,112.5,47.41,2,1837.01,207.905911,33.49239,2458931.250769,5.8182238767198,1.1943657636665,1.161893,1069.57099163,7.8231030569925,1053.4797409595,1453.0357398747,10.557839,159.375,5961.28,3.87842,1.99038,0.134111,1.092,0
407653728,5957.01,3,3,4,4,25.5,76.7,106.16,0,5957.01,326.477915,39.654557,2459849.767048,3.2520192,3.491,10.276112,9420.0,12.5826,1493.68,1731.0,25.0,783.179,6756.31,4.38298,1.28,-0.207,1.44,1
148233571,2754.01,5,5,5,5,8.2,43.9,13.5,0,2754.01,101.346587,-41.249216,2459226.37606,0.9422588,1.46,1.151491,1060.0,3.75015,1840.19,1824.0,13.0,361.811,5544.7,4.37,1.07,0.0216201,0.98,0
427332229,4523.01,5,5,5,5,80.8,244.3,104.12,0,4523.01,3.961707,1.200512,2459498.195167,2.7186256,2.129,14.383138,13160.0,12.4543,616.33,1388.0,161.0,275.994,6427.0,4.52834,1.03,0.28,1.3,0
336125492,5192.01,3,3,4,4,27.2,33.6,317.0,9,5192.01,281.06595,38.007341,2459416.096484,4.7271324,4.672,9.377714,8600.0,16.0689,868.672,1512.0,33.0,825.977,6121.7,4.02,1.74,-0.146,1.16,1
306485267,4637.01,2,2,4,4,2.3,37.7,8.29,2,4637.01,33.26482,19.402667,2459451.613,14.354058323587,2.512252905075,1.143961,1053.0719667658,2.8052104433438,38.487743281049,635.25831943129,8.554153,112.147,5142.48,4.50291,0.86465001106262,0.14,0.868,1
152467154,4859.01,3,3,4,4,46.6,77.9,317.0,0,4859.01,171.798638,-36.070515,2459291.242923,7.1878971,3.321,12.481433,11430.0,18.372,287.355,1147.0,22.0,434.224,5144.9,4.4,0.97,0.493025,0.87,1
118820486,4609.01,4,3,4,4,103.7,133.8,317.0,2,4609.01,70.374204,21.257733,2460229.446917,2.6921752,3.246,10.02843,9194.0,16.0682,4194.73,2242.0,44.0,349.025,7461.4,4.22,1.68,0.172,1.713,1
53307409,3778.01,4,3,4,4,11.5,51.0,50.5,0,3778.01,116.767003,56.783436,2459596.981243,5.6089885813847,2.7514799487193,8.168113,7494.882016162,8.1185589201008,173.82549733644,926.07917822726,16.296915,429.268,5353.3,4.47,0.92739099264145,0.186,0.93,1
398943781,780.01,5,5,5,5,134.6,360.4,123.82,1,780.01,190.618803,-30.639818,2459329.902022,3.0524018,2.483,24.452648,22270.0,13.7594,344.149,1199.0,323.0,163.371,5545.0,4.52787,0.88,0.06,0.976,0
456482025,7167.01,3,3,4,4,5.9,35.6,46.23,4,7167.01,0.099291,16.493828,2460563.749169,13.723753037814,2.3593878027519,3.402683,3129.0813648491,7.7077809931229,182.22861321909,937.07400856147,9.015418,502.982,6374.4,4.28178,1.3491100072861,-0.096,1.27,1
57299130,7043.01,3,3,4,4,1.3,36.0,3.53,3,7043.01,251.80616,37.885957,2460463.610974,17.3840061,3.932,0.609269,561.0,1.69425,29.5344,649.0,13.0,64.2031,5228.2,4.56,0.82,0.24,0.89,1
146438872,948.01,5,5,5,5,17.0,57.7,96.64,4,948.01,75.531735,-22.711864,2458442.13529,12.7009,3.208,2.698778,2482.58,10.5402,270.518,1129.0,17.0,370.711,6092.9,3.65,1.92,-0.675,1.05,0
373614579,3799.01,4,3,4,4,36.3,58.4,317.0,0,3799.01,114.188526,44.051536,2459605.774678,8.2064866611967,2.9678542121881,32.266427,29281.225956865,14.669318145728,77.97252766143,757.88821310535,92.820114,328.06,5236.1,4.55,0.8245689868927,-0.25839,0.89,1
270457662,3434.01,3,3,4,4,31.0,76.7,108.86,0,3434.01,135.313863,0.841828,2459249.549067,3.1510024,0.612,5.11499,4700.0,12.7872,34.0167,672.0,15.0,607.396,5927.9,4.12,1.5,-0.063074,1.08,1
219485050,4065.01,4,3,4,4,16.9,56.1,69.94,0,4065.01,242.83196,47.712652,2459740.847953,3.5908038,3.027,7.287981,6690.0,9.85407,462.467,1291.0,32.0,579.364,5657.0,4.3,1.18,0.264,1.0,1
431899136,6881.01,3,3,4,4,47.2,49.0,317.0,7,6881.01,56.22842,45.507976,2459934.873589,1.9769396,3.021,12.552824,11495.0,15.8982,2535.55,1976.0,32.0,775.775,6440.5,4.12,1.65,0.0712063,1.3,1
63211674,4472.01,5,5,5,5,8.6,9.6,317.0,4,4472.01,292.287301,43.197254,2459422.501343,8.6004516340461,8.9505209950206,3.889182,3575.6614226546,14.548120994469,862.89472318134,1382.3219455099,13.878862,1418.77,6011.95,3.75585,2.3108398914337,-0.120381,1.11,0
9166136,6850.01,4,2,4,4,6.4,53.3,11.28,3,6850.01,352.157167,-23.270494,2460198.638691,6.0803777,2.486,1.48413,1366.0,3.36588,43.6784,716.0,10.0,80.8163,4275.7,4.37,0.89,-0.5,0.67,1
52420398,5427.01,4,3,4,4,45.2,127.1,130.65,0,5427.01,83.968375,12.925947,2459548.748875,5.2374183,3.741,12.701113,11630.0,14.2208,403.505,1248.0,92.0,363.385,6042.1,4.28,1.27,-0.28,1.123,1
388106759,810.02,2,2,4,4,0.2,8.4,7.36,3,810.02,62.854009,-69.474879,2458406.67059,90.847919054259,11.117914238439,0.341271,314.27305639393,2.6152425569672,11.731018944046,472.01269962345,10.11102,232.47,5704.59,4.09162,1.4006500244141,-0.166535,1.02,1
150271680,735.01,5,5,5,5,8.4,60.1,9.42,0,735.01,94.754704,-63.864708,2458543.967327,2.593694,3.054429,0.5721,526.784827,2.980736,4.3241754874356,367.7863249183,11.244808,121.755,5316.6,3.88,1.28725,-0.82,0.92,0
195155818,5420.01,3,3,4,4,9.0,36.1,72.88,0,5420.01,100.424632,21.056692,2459549.135055,6.0614403,3.601,5.180444,4760.0,10.0397,440.51,1276.0,14.0,946.417,6507.7,4.25,1.43,0.14,1.34,1
434234955,944.01,5,5,5,5,94.6,172.2,317.0,1,944.01,63.811095,14.944839,2459196.69943,6.0588453,4.084,2.979,2740.0,35.2541,4249.82,2249.0,25.0,938.401,7011.0,3.51,3.6,0.182,1.54,0
204376737,231.01,5,5,4,5,87.8,258.8,108.63,0,231.01,348.157128,-22.674125,2458357.394744,3.36100125301,2.5685869398152,26.466436,24081.781052297,12.740007109624,273.02729589515,1036.7433695057,280.4428,197.119,5375.0,4.49371,0.81770497560501,-0.143,0.93,0
63898957,261.01,5,2,3,4,8.5,72.0,9.53,7,261.01,15.218141,-24.423993,2458383.915624,3.3639253966859,3.3430495314133,0.458344,422.06107611925,3.0449862658108,874.79556669203,1387.0636575357,11.843994,114.495,5890.3,3.92,1.280179977417,-0.35,1.069,1
170627138,6580.01,3,3,4,4,8.3,28.5,70.68,0,6580.01,185.624262,-32.33691,2460061.735735,10.9600975,6.171,4.472661,4111.0,9.91407,215.895,1067.0,32.0,580.95,5586.7,3.82,2.04,0.276106,0.99,1
21744120,2127.01,5,5,5,5,46.9,180.2,81.13,0,2127.01,256.346376,33.012325,2458983.744992,5.5080682174644,2.6399994701419,23.691975,21584.757316727,10.729979500394,82.240661622335,768.05336893231,112.98463,161.4,4790.0,4.58765,0.740113,0.14,0.773,0
144321743,6577.01,3,3,4,4,0.0,23.2,317.0,0,6577.01,189.630031,-41.47389,2460047.80824,729.9391752,1.515,11.796316,10806.0,15.2287,7.21802,456.0,23.0,214.986,5136.9,4.61,0.77,-0.12854,0.87,1
162631539,5724.01,1,1,4,4,0.1,28.9,9.4,2,5724.01,245.779902,50.344188,2458978.277627,697.40376979826,4.9658690662823,0.487469,448.87497737659,3.018725818513,0.88822785111968,247.60011738612,16.230043,50.4126,6060.54,4.21457,1.3749599456787,-0.340135,1.13,1
436478932,5963.01,5,5,5,5,74.1,84.8,317.0,0,5963.01,347.492802,18.39616,2459826.311145,4.3226229418578,3.3699024669902,13.041427,11939.747284265,15.154694287394,705.04382713835,1314.2372674975,118.921036,258.426,5924.0,4.21239,1.3475699424744,-0.22,1.08,0
202872757,3696.01,4,3,4,4,18.0,47.6,115.45,0,3696.01,36.719078,45.037963,2459907.22551,4.4236103,4.356,6.349458,5831.0,13.1733,1421.6916309187,1549.0,6.0,866.835,6120.1,3.96,1.86,0.30868,1.16,1
232624234,5611.02,2,2,4,4,0.5,15.7,7.95,2,5611.02,268.693501,55.064224,2458960.498001,26.715991846017,4.7591847921639,1.360201,1252.0071237972,2.735803805375,10.605918030629,460.26379724493,8.105808,191.341,4741.1,4.54,0.77331697940826,-0.417113,0.761,1
84126162,6920.01,5,5,5,5,15.4,51.6,70.12,0,6920.01,95.862582,25.543291,2460254.527369,3.6688102,2.151,9.210168,8447.0,9.85973,265.932,1125.0,14.0,684.507,5821.5,4.36,1.12,-0.111,1.05,0
200775844,6325.01,3,3,4,4,22.1,120.3,37.36,0,6325.01,53.673187,37.694688,2459908.419586,3.7307609,1.587,13.819974,12648.0,6.78569,87.4596,851.0,17.0,310.892,5273.1,4.96,0.52,0.34856,0.904,1
27774415,4456.01,5,5,5,5,25.2,29.2,317.0,3,4456.01,296.200551,49.14003,2459422.773399,4.9427985335015,3.3153827577537,12.393006,11349.4838661,15.320496072536,469.33996190316,1187.1118302567,34.365154,739.412,5550.93,4.18442,1.325670003891,0.192744,0.98,0
405425498,2227.02,4,2,4,4,2.8,33.5,10.08,3,2227.02,337.517756,-67.850146,2458335.051334,11.547200861758,1.0326107350208,0.720561,663.44115262232,3.1457402838572,141.4530507958,879.57490322321,7.181579,165.441,5763.48,3.99846,1.2084699869156,-0.0502762,1.03,0
241040309,1559.01,3,3,4,4,14.4,56.9,68.52,1,1559.01,20.717398,48.955364,2459904.889359,3.4648951,1.046,1.454775,1339.0,9.72728,374.648,1225.0,15.0,685.251,8455.3,3.95,2.54,-0.273,2.1,1
158555987,4594.01,5,5,5,5,10.3,39.3,72.99,15,4594.01,287.807212,43.188801,2459747.24026,5.5460810942284,2.7509711474897,2.303604,2119.4485757017,10.083223926282,1504.9475684661,1588.5470850047,15.500086,847.299,6963.86,4.07013,1.8893699645996,0.032,1.53,0
149539158,2607.01,5,5,5,5,6.7,52.5,9.91,0,2607.01,86.018583,-59.946092,2459256.970786,2.2338785667009,3.0400001253975,0.346319,318.92114361746,3.1159000699105,3165.1853297202,1913.0201107697,7.5957136,176.841,6422.3,4.10848,1.6599199771881,-0.46,1.29,0
219379012,397.01,5,5,5,5,13.2,83.4,13.52,0,397.01,76.833621,-48.115889,2459168.724537,1.5464949,1.101,1.010204,930.0,3.7295,438.793,1275.0,21.0,167.009,5973.5,3.89,1.14,-0.880207,1.0,0
136998882,3881.01,4,3,4,4,18.4,65.9,51.27,3,3881.01,196.844286,44.377372,2459658.750228,3.3401814,2.452,5.398651,4960.0,8.19874,332.424,1189.0,29.0,384.153,5508.5,4.31,1.14,0.374,0.97,1
466390120,5822.01,5,5,5,5,67.3,59.6,317.0,0,5822.01,327.665695,10.462939,2459797.810597,1.5487245203939,2.8258531172169,10.76839,9869.0318921411,14.506178014798,2978.2047665952,1884.1192560448,25.932486,523.337,5887.35,4.16889,1.4102100133896,0.289,1.07,0
291976834,7289.01,3,3,4,4,33.4,82.0,113.45,0,7289.01,322.734808,9.98829,2460557.318845,2.855993,2.734,10.589631,9706.0,13.1033,721.319,1443.0,34.0,587.729,5780.4,4.15,1.43,0.285,1.04,1
130181866,1726.02,1,2,4,4,8.6,187.1,7.16,17,1726.02,117.47937,27.363134,2459583.637103,20.543815332181,4.0537919315998,0.868265,799.3817132818,2.5734283075191,35.35820585189,621.93114304247,25.08834,22.4035,5694.11,4.53108,0.90293198823929,0.0169559,1.01,0
203287192,5105.01,3,3,4,4,25.4,28.5,317.0,4,5105.01,136.169901,20.931448,2460277.666516,4.4455436,4.152,6.358195,5839.0,15.8181,905.997,1528.0,230.0,923.354,6355.8,3.89,2.11,-0.374311,1.26,1
398895470,5793.01,5,5,5,5,120.9,159.0,317.0,0,5793.01,297.322652,4.672412,2459771.189014,2.6940347751924,4.1073511966615,12.795483,11715.903712866,18.251375476938,2485.0720832178,1800.7544522664,75.68031,348.185,6479.0,4.1239,1.650820016861,0.13,1.322,0
1103432,565.01,5,5,5,5,63.3,111.3,317.0,0,565.01,130.581439,-17.189424,2459966.215011,3.727164131733,3.9229720220727,19.142864,17476.708481738,25.327104640536,1675.5662669084,1631.7745361118,29.889038,988.801,6231.0,4.26445,1.822280049324,-0.169824,1.13,0
18021087,5612.01,3,3,4,4,9.6,45.5,48.94,0,5612.01,172.411097,38.936561,2459634.277413,7.1314563,2.809,8.22841,7550.0,7.98487,55.3319,759.0,18.0,334.412,4701.6,4.43,0.88,0.124,0.75,1
83275782,5467.01,5,3,4,4,23.3,69.4,77.82,12,5467.01,94.393712,28.445251,2459545.353155,2.6570006,2.125,4.40616,4050.0,10.4864,688.584,1427.0,31.0,565.359,6328.7,4.11,1.63,0.0297836,1.25,0
373693175,1810.01,5,5,5,5,145.9,132.3,317.0,0,1810.01,188.266205,44.915367,2459662.70189,1.3273482,2.083,20.66148,18850.0,15.4709,1378.13,1697.0,248.0,294.419,5555.05,4.36832,1.07,0.269388,0.98,0
373612558,3801.01,3,3,4,4,25.7,81.7,110.01,1,3801.01,114.010809,47.258131,2459606.426277,5.8677921403326,3.4005119892137,15.399689,14083.524242762,12.835472713359,233.71792423696,997.22407495945,46.6177,488.069,5565.6,4.39,1.0433299541473,0.323563,0.98,1
281242007,4206.01,3,3,4,4,26.8,58.9,127.19,0,4206.01,98.984253,4.713477,2458489.048222,2.4170503,3.246,8.425347,7730.0,13.975,1340.72,1685.0,12.0,860.033,5796.8,4.07,1.56,0.317,1.04,1
308050066,679.01,5,5,5,5,51.2,88.5,317.0,12,679.01,155.436002,-17.224364,2460004.893282,11.1755425,5.482,8.581828,7873.0,17.5706,294.91,1154.0,121.0,320.671,6655.0,3.9,1.91,-0.27,1.402,0
352690548,3596.01,4,3,4,4,15.8,64.7,64.69,0,3596.01,356.128305,36.361717,2459876.910435,4.9056578,3.172,10.336397,9475.0,9.37482,357.504,1211.0,24.0,527.73,5989.7,4.47,1.01,-0.131,1.1,1
256364928,4470.01,5,5,5,5,1172.7,2802.3,116.88,0,4470.01,300.182122,22.709776,2459770.410421,2.2185748039122,1.8233621368077,28.44011,25854.214455926,13.301035504692,348.15061947453,1101.6954165972,1480.6505,19.7638,5023.0,4.58,0.77648401260376,0.02,0.84,0
259708416,6358.01,3,3,4,4,17.7,46.4,119.84,0,6358.01,62.800827,43.600898,2459930.30884,5.3802465,3.538,4.165263,3829.0,13.5242,538.751,1342.0,15.0,858.675,6476.4,3.97,1.98,0.165,1.32,1
356453768,2002.01,5,5,5,5,106.1,111.0,317.0,0,2002.01,134.190203,-61.371461,2460011.151332,2.3330349,3.005,3.038882,2795.0,15.6213,12107.6,2951.0,45.0,296.179,5986.5,4.32,1.56,-0.555712,1.21,0
207425167,1812.03,1,3,4,4,1.1,34.4,22.85,2,1812.03,242.747885,58.294553,2458909.510365,48.33202231625,5.3736903802172,5.202318,4780.0505500921,5.0923959354138,2.1152871793057,307.58282673781,18.081045,172.534,5059.36,4.62542,0.73869198560715,0.00263019,0.84,1
115182469,4071.01,2,2,4,4,3.1,43.0,5.8,2,4071.01,249.291448,43.344761,2459001.307881,6.5169955,2.416,1.010204,930.0,2.26174,62.6073,783.0,10.0,104.24,4937.5,4.64,0.71,0.141959,0.812,1
369455629,2199.01,5,5,5,5,23.6,79.3,55.81,1,2199.01,311.673345,-41.820983,2459038.510574,3.3771113715336,2.4508029339277,4.913368,4515.155077012,8.6110106493712,756.26095019081,1337.4811457899,22.106583,327.602,5614.86,4.21917,1.28017,0.32079,0.99,0
294768072,5062.01,3,3,4,4,7.6,26.6,52.72,0,5062.01,267.651938,-71.286618,2459380.139505,6.2244575,5.174,1.705945,1570.0,8.34496,639.699,1401.0,15.0,627.41,5692.8,3.81,2.08,0.309716,1.01,1
122612091,264.01,5,5,5,5,79.1,83.3,317.0,1,264.01,41.040078,-30.169078,2459168.12645,2.21674,3.604,4.984094,4580.0,18.2508,2007.96,1864.0,111.0,434.754,6250.0,3.98811,2.66,-0.361602,1.03,0
382302241,151.01,5,5,5,5,14.3,90.2,12.01,1,151.01,83.349121,-58.745093,2458326.05013,1.59782,1.49,1.862211,1713.69,3.59995,955.676,1548.0,32.0,137.504,5037.6,4.72,0.79,0.102405,0.87,0
31374837,431.01,1,4,2,4,10.8,169.7,10.82,12,431.01,83.26925,-26.72387,2458440.630295,12.461008639746,3.3195777288679,2.258662,2078.1425981221,3.280949178841,28.358788770451,588.56125490007,45.231777,32.5686,4891.0,4.62,0.72663199901581,0.02,0.8,0
455135327,490.01,5,5,5,5,152.6,181.3,317.0,0,490.01,123.949843,5.836867,2458491.915477,2.8106013249278,2.2499254001508,11.913409,10912.675258298,15.995226346949,1467.9572554382,1578.69452211,280.67996,213.985,6304.0,4.35913,1.3400399684906,0.12,1.254,0
171922657,6391.01,4,3,4,4,13.6,52.2,62.91,0,6391.01,97.09113,35.741333,2459958.667743,5.01345,3.437,8.312651,7627.0,9.1986,278.509,1138.0,29.0,513.641,5505.9,4.36,1.07,-0.08,0.97,1
330799746,1818.01,3,3,4,4,19.2,69.9,67.81,11,1818.01,193.131175,34.901028,2459656.365708,5.5115037,4.423,3.534389,3250.0,9.63687,642.257,1402.0,31.0,401.96,6236.9,4.09,1.63,-0.161623,1.21,1
15863518,1713.01,3,3,4,4,22.2,106.5,10.8,16,1713.01,100.520595,39.842904,2458842.70969,0.55725645347951,0.56713043180401,1.302276,1198.7212417066,3.2761781925926,3415.3727760672,1949.7515651979,16.33464,138.371,5097.6,4.42,0.94599997997284,0.471968,0.856,1
7583660,5214.01,3,3,4,4,14.3,33.5,117.11,8,5214.01,272.537667,47.875676,2459445.571125,5.3333965,5.577,2.946339,2710.0,13.3147,871.955,1513.0,18.0,893.944,5840.8,3.65,2.53,0.353,1.05,1
78601408,5475.01,5,3,4,4,13.2,53.2,92.22,2,5475.01,89.137237,25.683953,2459540.386039,10.0532043,1.543,5.616903,5160.0,11.5364,55.4002,760.0,9.0,655.835,6553.2,4.26,1.43,0.056,1.36,0
387346503,7282.01,3,3,4,4,17.4,58.8,86.1,0,7282.01,317.01442,2.691209,2460558.617621,5.3346707,3.181,12.327683,11290.0,11.1383,207.179,1056.0,21.0,546.966,5509.3,4.37,1.07,0.383,0.97,1
388106759,810.01,1,2,4,4,0.8,13.1,8.0,3,810.01,62.854009,-69.474879,2458332.251515,28.305704191244,4.8265036339301,0.387752,357.06921376531,2.7465984622443,55.538024740763,696.25344489426,13.929591,232.47,5704.59,4.09162,1.4006500244141,-0.166535,1.02,1
307734817,1808.01,5,5,5,5,34.5,94.2,94.96,1,1808.01,171.59704,28.056535,2458900.910995,2.1075001246516,1.9093483205207,4.630945,4256.1743007842,11.770612768473,3058.1088297485,1896.6316071138,19.646215,556.917,6351.66,4.13453,1.59204,-0.484283,1.26,0
328502522,6457.01,3,3,4,4,8.4,64.2,81.18,9,6457.01,108.561708,33.070363,2460280.041806,41.4186335,8.1171334897445,6.096045,5598.9322350184,10.7342874359,1.8987534915262,299.38972815654,46.13237,263.807,6080.7,4.19,1.4142999649048,0.197341,1.138,1
423445163,6489.01,2,2,4,4,5.2,40.5,9.65,0,6489.01,157.820359,-18.808544,2460010.70579,2.917882,1.483,2.10511,1937.0,3.08813,81.6812,837.0,11.0,186.872,4593.4,4.65,0.67,-0.0186559,0.726,1
180695581,1807.01,5,1,4,4,14.7,120.1,3.0,15,1807.01,201.282626,38.922367,2459664.070547,0.54937,0.883,0.401797,370.0,1.53904,1407.22,1706.0,17.0,42.5775,4612.99,4.56172,0.74,-0.0713156,0.73,0
176956893,2184.01,5,3,4,4,6.6,19.0,64.42,5,2184.01,100.833125,-66.947656,2460072.630222,6.9067783,6.211,0.977603,900.0,9.36468,821.834,1491.0,39.0,788.317,5731.8,3.65,3.15,0.124314,1.02,0
358460246,867.01,5,2,4,4,1.0,16.0,5.86,1,867.01,119.014208,-64.941154,2458326.182858,15.404376804989,4.7120319264825,0.30574,281.55691057952,2.287219458686,100.91582179785,808.36884063983,13.722465,200.12,5777.36,4.30388,1.2349900007248,0.00784038,1.04,1
330690135,5170.01,5,5,5,5,4.0,31.0,28.01,1,5170.01,136.789275,15.205677,2459558.616394,14.756501494468,4.9375033182692,2.433126,2238.4830034556,5.73956169727,102.12664948004,810.78278806358,12.945139,343.99,5790.7,4.3,1.201740026474,0.118188,1.04,0
150299840,4505.01,3,3,4,4,27.1,55.2,317.0,0,4505.01,95.241796,-60.955781,2459068.264739,19.472378939454,7.7309404205088,7.695634,7062.880606342,17.333728602726,289.5679511211,1052.1008533959,53.69349,421.749,7182.7,4.24,1.9674799442291,-0.459839,1.48,1
203144354,5596.01,5,3,4,4,45.5,35.3,317.0,0,5596.01,106.336563,42.847909,2459606.549481,0.3642961,0.689,3.730477,3430.0,15.3432,4454.77,2276.0,15.0,1439.26,6164.3,3.83,2.17,-0.024,1.17,0
371234684,1731.01,5,5,5,5,55.6,71.7,317.0,0,1731.01,110.168516,37.140595,2459603.86508,3.9228042,3.205,15.274679,13970.0,15.8493,583.697,1369.0,103.0,455.203,6193.0,4.2858,1.3,0.08,1.19,0
79971247,5462.01,3,3,4,4,8.9,53.5,19.7,2,5462.01,91.098778,29.073274,2459547.439961,3.5533716,1.856,1.597206,1470.0,4.6477,310.113,1169.0,15.0,285.501,6280.9,4.36,1.21,0.194182,1.227,1
201793781,248.01,5,1,4,4,5.3,64.0,6.0,28,248.01,34.684283,-54.859725,2458354.83865,5.9910569310762,3.4644509337133,0.446744,411.38200852218,2.3197704407693,283.68912714293,1046.7197587094,15.152995,75.9529,5711.7,3.84,1.1214799880981,0.0,1.02,1
400235555,7144.01,3,3,4,4,20.9,60.5,36.24,0,7144.01,263.053897,14.26805,2460479.275372,0.5289141,1.087,2.721004,2503.0,6.67772,3529.75,2147.0,13.0,625.682,5739.6,4.2,1.34,-0.232,1.03,1
58723861,5120.01,4,3,4,4,18.3,90.6,98.66,2,5120.01,104.214073,22.595448,2460267.926815,24.9163182,6.745,6.818072,6260.0,12.0398,51.1862,745.0,80.0,229.962,5778.4,4.12,1.47,0.203727,1.036,1
367616146,3704.01,3,3,4,4,125.3,127.3,317.0,0,3704.01,72.247199,44.419431,2459911.348741,1.3944879488539,1.8149061626062,13.918449,12737.547032972,18.099863636633,1298.172490778,1530.9212454309,19.410505,475.206,5483.9,4.45,0.96505898237228,0.189,0.96,1
271354351,4426.01,5,5,5,5,21.0,23.6,317.0,0,4426.01,294.865467,46.285813,2459422.126663,3.9051260405231,2.9136918725265,25.874893,23549.92598876,14.549943057444,300.1569738445,1061.5900983215,16.358217,914.699,5381.0,4.45342,0.9474750161171,0.11,0.93,0
